Index,k,QQ,x_b,t,phi_x,F,errF,F1,F2,ReH,ReE,ReHTilde
39, 4.75, 1.94099,0.376635,-0.222613,236.017,0.0641958,0.00558973,0.631324,0.95597,0.631324,0.95597,0.852383
40, 4.75, 1.94099,0.376635,-0.222613,245.245,0.0567991,0.00709302,0.631324,0.95597,0.631324,0.95597,0.852383
41, 4.75, 1.94099,0.376635,-0.222613,248.292,0.0700726,0.00904585,0.631324,0.95597,0.631324,0.95597,0.852383
42, 4.75, 1.94099,0.376635,-0.222613,260.416,0.051054,0.00448804,0.631324,0.95597,0.631324,0.95597,0.852383
43, 4.75, 1.94099,0.376635,-0.222613,261.915,0.075268,0.00784913,0.631324,0.95597,0.631324,0.95597,0.852383
44, 4.75, 1.94099,0.376635,-0.222613,269.471,0.0647122,0.0101537,0.631324,0.95597,0.631324,0.95597,0.852383
45, 4.75, 1.94099,0.376635,-0.222613,274.233,0.0830795,0.00908583,0.631324,0.95597,0.631324,0.95597,0.852383
46, 4.75, 1.94099,0.376635,-0.222613,279.596,0.0755857,0.0089425,0.631324,0.95597,0.631324,0.95597,0.852383
47, 4.75, 1.94099,0.376635,-0.222613,288.842,0.090281,0.00945657,0.631324,0.95597,0.631324,0.95597,0.852383
48, 4.75, 1.94099,0.376635,-0.222613,292.725,0.0924877,0.0100241,0.631324,0.95597,0.631324,0.95597,0.852383
49, 4.75, 1.94099,0.376635,-0.222613,299.428,0.0831449,0.00700842,0.631324,0.95597,0.631324,0.95597,0.852383
50, 4.75, 1.94099,0.376635,-0.222613,307.781,0.0983144,0.012615,0.631324,0.95597,0.631324,0.95597,0.852383
51, 4.75, 1.94099,0.376635,-0.222613,307.444,0.100183,0.0137999,0.631324,0.95597,0.631324,0.95597,0.852383
52, 4.75, 1.94099,0.376635,-0.222613,320.946,0.120014,0.0111803,0.631324,0.95597,0.631324,0.95597,0.852383
53, 4.75, 1.94099,0.376635,-0.222613,327.637,0.112129,0.0111326,0.631324,0.95597,0.631324,0.95597,0.852383
54, 4.75, 1.94099,0.376635,-0.222613,327.71,0.100381,0.0115219,0.631324,0.95597,0.631324,0.95597,0.852383
55, 4.75, 1.94099,0.376635,-0.222613,331.865,0.106689,0.0108111,0.631324,0.95597,0.631324,0.95597,0.852383
56, 4.75, 1.94099,0.376635,-0.222613,336.726,0.114824,0.0128402,0.631324,0.95597,0.631324,0.95597,0.852383
57, 4.75, 1.94099,0.376635,-0.222613,351.41,0.114675,0.0120487,0.631324,0.95597,0.631324,0.95597,0.852383
58, 4.75, 1.94099,0.376635,-0.222613,353.591,0.124544,0.0119321,0.631324,0.95597,0.631324,0.95597,0.852383
59, 4.75, 1.94099,0.376635,-0.222613,355.23,0.106756,0.0101883,0.631324,0.95597,0.631324,0.95597,0.852383
0, 4.75, 2.49331,0.315663,-0.24002,8.4997,4.14387,0.458724,0.631324,0.95597,0.631324,0.95597,0.852383
1, 4.75, 2.49331,0.315663,-0.24002,10.9814,4.11222,0.452484,0.631324,0.95597,0.631324,0.95597,0.852383
2, 4.75, 2.49331,0.315663,-0.24002,18.1456,2.32421,0.256008,0.631324,0.95597,0.631324,0.95597,0.852383
3, 4.75, 2.49331,0.315663,-0.24002,24.0459,2.48755,0.276304,0.631324,0.95597,0.631324,0.95597,0.852383
4, 4.75, 2.49331,0.315663,-0.24002,29.6278,2.01507,0.221527,0.631324,0.95597,0.631324,0.95597,0.852383
5, 4.75, 2.49331,0.315663,-0.24002,33.2425,1.64772,0.181068,0.631324,0.95597,0.631324,0.95597,0.852383
6, 4.75, 2.49331,0.315663,-0.24002,40.8521,1.22935,0.135728,0.631324,0.95597,0.631324,0.95597,0.852383
7, 4.75, 2.49331,0.315663,-0.24002,41.1758,1.19082,0.131424,0.631324,0.95597,0.631324,0.95597,0.852383
8, 4.75, 2.49331,0.315663,-0.24002,54.0212,0.772161,0.0852198,0.631324,0.95597,0.631324,0.95597,0.852383
9, 4.75, 2.49331,0.315663,-0.24002,62.3262,0.597056,0.066556,0.631324,0.95597,0.631324,0.95597,0.852383
10, 4.75, 2.49331,0.315663,-0.24002,63.4104,0.590704,0.0642426,0.631324,0.95597,0.631324,0.95597,0.852383
11, 4.75, 2.49331,0.315663,-0.24002,69.6294,0.42556,0.0464651,0.631324,0.95597,0.631324,0.95597,0.852383
12, 4.75, 2.49331,0.315663,-0.24002,77.7817,0.416291,0.0459835,0.631324,0.95597,0.631324,0.95597,0.852383
13, 4.75, 2.49331,0.315663,-0.24002,81.2515,0.397849,0.042705,0.631324,0.95597,0.631324,0.95597,0.852383
14, 4.75, 2.49331,0.315663,-0.24002,85.7209,0.448241,0.0480899,0.631324,0.95597,0.631324,0.95597,0.852383
15, 4.75, 2.49331,0.315663,-0.24002,96.1779,0.283729,0.0306654,0.631324,0.95597,0.631324,0.95597,0.852383
16, 4.75, 2.49331,0.315663,-0.24002,98.0668,0.247652,0.0265733,0.631324,0.95597,0.631324,0.95597,0.852383
17, 4.75, 2.49331,0.315663,-0.24002,104.27,0.262079,0.0279678,0.631324,0.95597,0.631324,0.95597,0.852383
18, 4.75, 2.49331,0.315663,-0.24002,112.206,0.208483,0.0239756,0.631324,0.95597,0.631324,0.95597,0.852383
19, 4.75, 2.49331,0.315663,-0.24002,118.52,0.194997,0.0214644,0.631324,0.95597,0.631324,0.95597,0.852383
20, 4.75, 2.49331,0.315663,-0.24002,117.509,0.246388,0.0269166,0.631324,0.95597,0.631324,0.95597,0.852383
21, 4.75, 2.49331,0.315663,-0.24002,130.258,0.199921,0.0204686,0.631324,0.95597,0.631324,0.95597,0.852383
22, 4.75, 2.49331,0.315663,-0.24002,134.039,0.19682,0.0224723,0.631324,0.95597,0.631324,0.95597,0.852383
23, 4.75, 2.49331,0.315663,-0.24002,139.026,0.189161,0.0195484,0.631324,0.95597,0.631324,0.95597,0.852383
24, 4.75, 2.49331,0.315663,-0.24002,147.568,0.163054,0.0160142,0.631324,0.95597,0.631324,0.95597,0.852383
25, 4.75, 2.49331,0.315663,-0.24002,152.742,0.188944,0.0202929,0.631324,0.95597,0.631324,0.95597,0.852383
26, 4.75, 2.49331,0.315663,-0.24002,156.617,0.18289,0.0209946,0.631324,0.95597,0.631324,0.95597,0.852383
27, 4.75, 2.49331,0.315663,-0.24002,163.135,0.184864,0.0200683,0.631324,0.95597,0.631324,0.95597,0.852383
28, 4.75, 2.49331,0.315663,-0.24002,174.166,0.164877,0.0190696,0.631324,0.95597,0.631324,0.95597,0.852383
29, 4.75, 2.49331,0.315663,-0.24002,175.808,0.154355,0.0179753,0.631324,0.95597,0.631324,0.95597,0.852383
30, 4.75, 2.49331,0.315663,-0.24002,185.305,0.160138,0.0174503,0.631324,0.95597,0.631324,0.95597,0.852383
31, 4.75, 2.49331,0.315663,-0.24002,189.028,0.158931,0.0166934,0.631324,0.95597,0.631324,0.95597,0.852383
32, 4.75, 2.49331,0.315663,-0.24002,199.244,0.152747,0.0162456,0.631324,0.95597,0.631324,0.95597,0.852383
33, 4.75, 2.49331,0.315663,-0.24002,202.601,0.167623,0.017311,0.631324,0.95597,0.631324,0.95597,0.852383
34, 4.75, 2.49331,0.315663,-0.24002,210.888,0.157782,0.0174104,0.631324,0.95597,0.631324,0.95597,0.852383
35, 4.75, 2.49331,0.315663,-0.24002,211.272,0.175148,0.0181861,0.631324,0.95597,0.631324,0.95597,0.852383
36, 4.75, 2.49331,0.315663,-0.24002,222.116,0.155116,0.0151357,0.631324,0.95597,0.631324,0.95597,0.852383
37, 4.75, 2.49331,0.315663,-0.24002,229.773,0.191855,0.0217705,0.631324,0.95597,0.631324,0.95597,0.852383
38, 4.75, 2.49331,0.315663,-0.24002,232.881,0.202105,0.0240411,0.631324,0.95597,0.631324,0.95597,0.852383
39, 4.75, 2.49331,0.315663,-0.24002,240.973,0.227154,0.0251704,0.631324,0.95597,0.631324,0.95597,0.852383
40, 4.75, 2.49331,0.315663,-0.24002,244.563,0.242865,0.0261959,0.631324,0.95597,0.631324,0.95597,0.852383
41, 4.75, 2.49331,0.315663,-0.24002,251.093,0.284071,0.0295993,0.631324,0.95597,0.631324,0.95597,0.852383
42, 4.75, 2.49331,0.315663,-0.24002,263.151,0.254224,0.0272797,0.631324,0.95597,0.631324,0.95597,0.852383
43, 4.75, 2.49331,0.315663,-0.24002,266.884,0.379051,0.0417952,0.631324,0.95597,0.631324,0.95597,0.852383
44, 4.75, 2.49331,0.315663,-0.24002,268.056,0.310869,0.0337439,0.631324,0.95597,0.631324,0.95597,0.852383
45, 4.75, 2.49331,0.315663,-0.24002,275.653,0.36649,0.039392,0.631324,0.95597,0.631324,0.95597,0.852383
46, 4.75, 2.49331,0.315663,-0.24002,284.421,0.38782,0.0417752,0.631324,0.95597,0.631324,0.95597,0.852383
47, 4.75, 2.49331,0.315663,-0.24002,283.834,0.435097,0.0476448,0.631324,0.95597,0.631324,0.95597,0.852383
48, 4.75, 2.49331,0.315663,-0.24002,286.964,0.45684,0.0499583,0.631324,0.95597,0.631324,0.95597,0.852383
49, 4.75, 2.49331,0.315663,-0.24002,299.689,0.737388,0.0814058,0.631324,0.95597,0.631324,0.95597,0.852383
50, 4.75, 2.49331,0.315663,-0.24002,305.838,0.635686,0.0682937,0.631324,0.95597,0.631324,0.95597,0.852383
51, 4.75, 2.49331,0.315663,-0.24002,310.03,0.909094,0.10107,0.631324,0.95597,0.631324,0.95597,0.852383
52, 4.75, 2.49331,0.315663,-0.24002,311.817,0.901279,0.0997451,0.631324,0.95597,0.631324,0.95597,0.852383
53, 4.75, 2.49331,0.315663,-0.24002,324.628,1.19852,0.131081,0.631324,0.95597,0.631324,0.95597,0.852383
54, 4.75, 2.49331,0.315663,-0.24002,329.28,1.77935,0.193681,0.631324,0.95597,0.631324,0.95597,0.852383
55, 4.75, 2.49331,0.315663,-0.24002,333.283,1.8992,0.208613,0.631324,0.95597,0.631324,0.95597,0.852383
56, 4.75, 2.49331,0.315663,-0.24002,340.441,2.75409,0.303348,0.631324,0.95597,0.631324,0.95597,0.852383
57, 4.75, 2.49331,0.315663,-0.24002,341.152,2.77651,0.306077,0.631324,0.95597,0.631324,0.95597,0.852383
58, 4.75, 2.49331,0.315663,-0.24002,351.442,4.25112,0.467991,0.631324,0.95597,0.631324,0.95597,0.852383
59, 4.75, 2.49331,0.315663,-0.24002,358.001,4.0879,0.450167,0.631324,0.95597,0.631324,0.95597,0.852383
0, 4.75, 2.21495,0.327278,-0.242335,9.68377,0.651123,0.0709848,0.631324,0.95597,0.631324,0.95597,0.852383
1, 4.75, 2.21495,0.327278,-0.242335,9.36126,0.667463,0.073447,0.631324,0.95597,0.631324,0.95597,0.852383
2, 4.75, 2.21495,0.327278,-0.242335,20.1796,0.602588,0.0666699,0.631324,0.95597,0.631324,0.95597,0.852383
3, 4.75, 2.21495,0.327278,-0.242335,23.8037,0.522506,0.0570644,0.631324,0.95597,0.631324,0.95597,0.852383
4, 4.75, 2.21495,0.327278,-0.242335,29.777,0.575061,0.064832,0.631324,0.95597,0.631324,0.95597,0.852383
5, 4.75, 2.21495,0.327278,-0.242335,34.2964,0.533411,0.059017,0.631324,0.95597,0.631324,0.95597,0.852383
6, 4.75, 2.21495,0.327278,-0.242335,43.3419,0.445622,0.0482741,0.631324,0.95597,0.631324,0.95597,0.852383
7, 4.75, 2.21495,0.327278,-0.242335,44.0836,0.405121,0.0459327,0.631324,0.95597,0.631324,0.95597,0.852383
8, 4.75, 2.21495,0.327278,-0.242335,51.9511,0.321221,0.0358748,0.631324,0.95597,0.631324,0.95597,0.852383
9, 4.75, 2.21495,0.327278,-0.242335,59.9385,0.333774,0.036511,0.631324,0.95597,0.631324,0.95597,0.852383
10, 4.75, 2.21495,0.327278,-0.242335,65.5641,0.25165,0.0266565,0.631324,0.95597,0.631324,0.95597,0.852383
11, 4.75, 2.21495,0.327278,-0.242335,75.8663,0.204668,0.0232813,0.631324,0.95597,0.631324,0.95597,0.852383
12, 4.75, 2.21495,0.327278,-0.242335,77.0975,0.195864,0.0217502,0.631324,0.95597,0.631324,0.95597,0.852383
13, 4.75, 2.21495,0.327278,-0.242335,80.9002,0.165291,0.0203391,0.631324,0.95597,0.631324,0.95597,0.852383
14, 4.75, 2.21495,0.327278,-0.242335,87.7943,0.140769,0.0142191,0.631324,0.95597,0.631324,0.95597,0.852383
15, 4.75, 2.21495,0.327278,-0.242335,95.3573,0.115709,0.0129382,0.631324,0.95597,0.631324,0.95597,0.852383
16, 4.75, 2.21495,0.327278,-0.242335,95.7914,0.146972,0.0158961,0.631324,0.95597,0.631324,0.95597,0.852383
17, 4.75, 2.21495,0.327278,-0.242335,111.659,0.114527,0.0129658,0.631324,0.95597,0.631324,0.95597,0.852383
18, 4.75, 2.21495,0.327278,-0.242335,116.482,0.108112,0.0135418,0.631324,0.95597,0.631324,0.95597,0.852383
19, 4.75, 2.21495,0.327278,-0.242335,119.341,0.111145,0.0139243,0.631324,0.95597,0.631324,0.95597,0.852383
20, 4.75, 2.21495,0.327278,-0.242335,118.868,0.10036,0.0124181,0.631324,0.95597,0.631324,0.95597,0.852383
21, 4.75, 2.21495,0.327278,-0.242335,129.05,0.117867,0.0117087,0.631324,0.95597,0.631324,0.95597,0.852383
22, 4.75, 2.21495,0.327278,-0.242335,135.466,0.097316,0.0118118,0.631324,0.95597,0.631324,0.95597,0.852383
23, 4.75, 2.21495,0.327278,-0.242335,141.033,0.0943336,0.0119547,0.631324,0.95597,0.631324,0.95597,0.852383
24, 4.75, 2.21495,0.327278,-0.242335,150.452,0.0976846,0.0085318,0.631324,0.95597,0.631324,0.95597,0.852383
25, 4.75, 2.21495,0.327278,-0.242335,151.273,0.0759449,0.0091985,0.631324,0.95597,0.631324,0.95597,0.852383
26, 4.75, 2.21495,0.327278,-0.242335,167.083,0.0915637,0.00976086,0.631324,0.95597,0.631324,0.95597,0.852383
27, 4.75, 2.21495,0.327278,-0.242335,168.173,0.0670579,0.00890683,0.631324,0.95597,0.631324,0.95597,0.852383
28, 4.75, 2.21495,0.327278,-0.242335,171.41,0.0771872,0.00953145,0.631324,0.95597,0.631324,0.95597,0.852383
29, 4.75, 2.21495,0.327278,-0.242335,181.307,0.0861602,0.0102143,0.631324,0.95597,0.631324,0.95597,0.852383
30, 4.75, 2.21495,0.327278,-0.242335,185.144,0.0869987,0.00981791,0.631324,0.95597,0.631324,0.95597,0.852383
31, 4.75, 2.21495,0.327278,-0.242335,188.467,0.0891918,0.0103474,0.631324,0.95597,0.631324,0.95597,0.852383
32, 4.75, 2.21495,0.327278,-0.242335,197.408,0.0918676,0.0112071,0.631324,0.95597,0.631324,0.95597,0.852383
33, 4.75, 2.21495,0.327278,-0.242335,204.24,0.0924296,0.0103258,0.631324,0.95597,0.631324,0.95597,0.852383
34, 4.75, 2.21495,0.327278,-0.242335,208.869,0.0820295,0.00871815,0.631324,0.95597,0.631324,0.95597,0.852383
35, 4.75, 2.21495,0.327278,-0.242335,211.868,0.0871558,0.0094379,0.631324,0.95597,0.631324,0.95597,0.852383
36, 4.75, 2.21495,0.327278,-0.242335,222.684,0.087522,0.0109005,0.631324,0.95597,0.631324,0.95597,0.852383
37, 4.75, 2.21495,0.327278,-0.242335,228.365,0.0886671,0.0102579,0.631324,0.95597,0.631324,0.95597,0.852383
38, 4.75, 2.21495,0.327278,-0.242335,224.949,0.0953121,0.010111,0.631324,0.95597,0.631324,0.95597,0.852383
39, 4.75, 2.21495,0.327278,-0.242335,238.081,0.101079,0.0123997,0.631324,0.95597,0.631324,0.95597,0.852383
40, 4.75, 2.21495,0.327278,-0.242335,244.431,0.104685,0.0114253,0.631324,0.95597,0.631324,0.95597,0.852383
41, 4.75, 2.21495,0.327278,-0.242335,249.602,0.126177,0.0136311,0.631324,0.95597,0.631324,0.95597,0.852383
42, 4.75, 2.21495,0.327278,-0.242335,262.918,0.140674,0.0148974,0.631324,0.95597,0.631324,0.95597,0.852383
43, 4.75, 2.21495,0.327278,-0.242335,263.225,0.108289,0.0105006,0.631324,0.95597,0.631324,0.95597,0.852383
44, 4.75, 2.21495,0.327278,-0.242335,267.388,0.148012,0.017345,0.631324,0.95597,0.631324,0.95597,0.852383
45, 4.75, 2.21495,0.327278,-0.242335,271.154,0.165986,0.0188028,0.631324,0.95597,0.631324,0.95597,0.852383
46, 4.75, 2.21495,0.327278,-0.242335,278.493,0.122031,0.0134778,0.631324,0.95597,0.631324,0.95597,0.852383
47, 4.75, 2.21495,0.327278,-0.242335,283.834,0.205871,0.021552,0.631324,0.95597,0.631324,0.95597,0.852383
48, 4.75, 2.21495,0.327278,-0.242335,291.494,0.204282,0.0214942,0.631324,0.95597,0.631324,0.95597,0.852383
49, 4.75, 2.21495,0.327278,-0.242335,301.121,0.298361,0.0318635,0.631324,0.95597,0.631324,0.95597,0.852383
50, 4.75, 2.21495,0.327278,-0.242335,297.758,0.218655,0.0247113,0.631324,0.95597,0.631324,0.95597,0.852383
51, 4.75, 2.21495,0.327278,-0.242335,312.604,0.3623,0.0392216,0.631324,0.95597,0.631324,0.95597,0.852383
52, 4.75, 2.21495,0.327278,-0.242335,317.632,0.387123,0.040776,0.631324,0.95597,0.631324,0.95597,0.852383
53, 4.75, 2.21495,0.327278,-0.242335,324.792,0.454342,0.0497497,0.631324,0.95597,0.631324,0.95597,0.852383
54, 4.75, 2.21495,0.327278,-0.242335,327.751,0.475178,0.0535883,0.631324,0.95597,0.631324,0.95597,0.852383
55, 4.75, 2.21495,0.327278,-0.242335,337.548,0.557252,0.0609982,0.631324,0.95597,0.631324,0.95597,0.852383
56, 4.75, 2.21495,0.327278,-0.242335,341.237,0.641695,0.0694227,0.631324,0.95597,0.631324,0.95597,0.852383
57, 4.75, 2.21495,0.327278,-0.242335,339.012,0.562308,0.0605134,0.631324,0.95597,0.631324,0.95597,0.852383
58, 4.75, 2.21495,0.327278,-0.242335,352.872,0.583886,0.0634308,0.631324,0.95597,0.631324,0.95597,0.852383
59, 4.75, 2.21495,0.327278,-0.242335,357.696,0.686944,0.0755642,0.631324,0.95597,0.631324,0.95597,0.852383
0, 4.75, 2.57867,0.319934,-0.207136,0.054498,4.33624,0.475791,0.631324,0.95597,0.631324,0.95597,0.852383
1, 4.75, 2.57867,0.319934,-0.207136,11.201,3.46735,0.382244,0.631324,0.95597,0.631324,0.95597,0.852383
2, 4.75, 2.57867,0.319934,-0.207136,12.8558,3.13762,0.345281,0.631324,0.95597,0.631324,0.95597,0.852383
3, 4.75, 2.57867,0.319934,-0.207136,26.0036,2.40855,0.266802,0.631324,0.95597,0.631324,0.95597,0.852383
4, 4.75, 2.57867,0.319934,-0.207136,26.0436,2.43429,0.268827,0.631324,0.95597,0.631324,0.95597,0.852383
5, 4.75, 2.57867,0.319934,-0.207136,34.6888,1.88424,0.208204,0.631324,0.95597,0.631324,0.95597,0.852383
6, 4.75, 2.57867,0.319934,-0.207136,39.3794,1.52478,0.166975,0.631324,0.95597,0.631324,0.95597,0.852383
7, 4.75, 2.57867,0.319934,-0.207136,48.3664,1.06605,0.117722,0.631324,0.95597,0.631324,0.95597,0.852383
8, 4.75, 2.57867,0.319934,-0.207136,51.2695,1.02047,0.11294,0.631324,0.95597,0.631324,0.95597,0.852383
9, 4.75, 2.57867,0.319934,-0.207136,56.5844,0.869555,0.0975604,0.631324,0.95597,0.631324,0.95597,0.852383
10, 4.75, 2.57867,0.319934,-0.207136,60.477,0.846286,0.0926179,0.631324,0.95597,0.631324,0.95597,0.852383
11, 4.75, 2.57867,0.319934,-0.207136,70.3587,0.679834,0.0741778,0.631324,0.95597,0.631324,0.95597,0.852383
12, 4.75, 2.57867,0.319934,-0.207136,75.7319,0.552325,0.0595532,0.631324,0.95597,0.631324,0.95597,0.852383
13, 4.75, 2.57867,0.319934,-0.207136,86.2588,0.465306,0.0525244,0.631324,0.95597,0.631324,0.95597,0.852383
14, 4.75, 2.57867,0.319934,-0.207136,87.5245,0.414745,0.0456135,0.631324,0.95597,0.631324,0.95597,0.852383
15, 4.75, 2.57867,0.319934,-0.207136,90.8885,0.420395,0.0452773,0.631324,0.95597,0.631324,0.95597,0.852383
16, 4.75, 2.57867,0.319934,-0.207136,99.6824,0.355414,0.0388345,0.631324,0.95597,0.631324,0.95597,0.852383
17, 4.75, 2.57867,0.319934,-0.207136,107.669,0.327906,0.0352935,0.631324,0.95597,0.631324,0.95597,0.852383
18, 4.75, 2.57867,0.319934,-0.207136,112.429,0.350741,0.0392285,0.631324,0.95597,0.631324,0.95597,0.852383
19, 4.75, 2.57867,0.319934,-0.207136,118.135,0.318388,0.0356966,0.631324,0.95597,0.631324,0.95597,0.852383
20, 4.75, 2.57867,0.319934,-0.207136,124.094,0.245071,0.0270721,0.631324,0.95597,0.631324,0.95597,0.852383
21, 4.75, 2.57867,0.319934,-0.207136,129.794,0.236659,0.0263731,0.631324,0.95597,0.631324,0.95597,0.852383
22, 4.75, 2.57867,0.319934,-0.207136,135.014,0.22133,0.0248793,0.631324,0.95597,0.631324,0.95597,0.852383
23, 4.75, 2.57867,0.319934,-0.207136,148.221,0.265123,0.02874,0.631324,0.95597,0.631324,0.95597,0.852383
24, 4.75, 2.57867,0.319934,-0.207136,151.221,0.224745,0.0257627,0.631324,0.95597,0.631324,0.95597,0.852383
25, 4.75, 2.57867,0.319934,-0.207136,159.471,0.236167,0.025804,0.631324,0.95597,0.631324,0.95597,0.852383
26, 4.75, 2.57867,0.319934,-0.207136,161.225,0.235236,0.0261944,0.631324,0.95597,0.631324,0.95597,0.852383
27, 4.75, 2.57867,0.319934,-0.207136,164.244,0.224681,0.0238185,0.631324,0.95597,0.631324,0.95597,0.852383
28, 4.75, 2.57867,0.319934,-0.207136,172.878,0.202186,0.0221255,0.631324,0.95597,0.631324,0.95597,0.852383
29, 4.75, 2.57867,0.319934,-0.207136,176.367,0.221558,0.0262098,0.631324,0.95597,0.631324,0.95597,0.852383
30, 4.75, 2.57867,0.319934,-0.207136,183.864,0.223915,0.0266751,0.631324,0.95597,0.631324,0.95597,0.852383
31, 4.75, 2.57867,0.319934,-0.207136,190.07,0.21447,0.0232381,0.631324,0.95597,0.631324,0.95597,0.852383
32, 4.75, 2.57867,0.319934,-0.207136,196.033,0.192455,0.0195447,0.631324,0.95597,0.631324,0.95597,0.852383
33, 4.75, 2.57867,0.319934,-0.207136,208.768,0.243699,0.0260779,0.631324,0.95597,0.631324,0.95597,0.852383
34, 4.75, 2.57867,0.319934,-0.207136,213.423,0.184192,0.0212447,0.631324,0.95597,0.631324,0.95597,0.852383
35, 4.75, 2.57867,0.319934,-0.207136,219.329,0.279339,0.0298284,0.631324,0.95597,0.631324,0.95597,0.852383
36, 4.75, 2.57867,0.319934,-0.207136,225.115,0.255974,0.0280987,0.631324,0.95597,0.631324,0.95597,0.852383
37, 4.75, 2.57867,0.319934,-0.207136,227.949,0.237549,0.0250258,0.631324,0.95597,0.631324,0.95597,0.852383
38, 4.75, 2.57867,0.319934,-0.207136,231.873,0.245601,0.0271322,0.631324,0.95597,0.631324,0.95597,0.852383
39, 4.75, 2.57867,0.319934,-0.207136,240.869,0.312495,0.0347267,0.631324,0.95597,0.631324,0.95597,0.852383
40, 4.75, 2.57867,0.319934,-0.207136,238.393,0.296623,0.0323498,0.631324,0.95597,0.631324,0.95597,0.852383
41, 4.75, 2.57867,0.319934,-0.207136,251.546,0.259775,0.0283883,0.631324,0.95597,0.631324,0.95597,0.852383
42, 4.75, 2.57867,0.319934,-0.207136,260.375,0.349305,0.0396124,0.631324,0.95597,0.631324,0.95597,0.852383
43, 4.75, 2.57867,0.319934,-0.207136,264.295,0.442924,0.0473408,0.631324,0.95597,0.631324,0.95597,0.852383
44, 4.75, 2.57867,0.319934,-0.207136,270.945,0.554266,0.0597584,0.631324,0.95597,0.631324,0.95597,0.852383
45, 4.75, 2.57867,0.319934,-0.207136,274.124,0.441158,0.0472514,0.631324,0.95597,0.631324,0.95597,0.852383
46, 4.75, 2.57867,0.319934,-0.207136,277.503,0.468451,0.0512565,0.631324,0.95597,0.631324,0.95597,0.852383
47, 4.75, 2.57867,0.319934,-0.207136,287.378,0.557657,0.0616711,0.631324,0.95597,0.631324,0.95597,0.852383
48, 4.75, 2.57867,0.319934,-0.207136,296.942,0.580317,0.0648143,0.631324,0.95597,0.631324,0.95597,0.852383
49, 4.75, 2.57867,0.319934,-0.207136,300.4,0.759505,0.08387,0.631324,0.95597,0.631324,0.95597,0.852383
50, 4.75, 2.57867,0.319934,-0.207136,303.624,0.898812,0.100278,0.631324,0.95597,0.631324,0.95597,0.852383
51, 4.75, 2.57867,0.319934,-0.207136,310.638,1.10414,0.12076,0.631324,0.95597,0.631324,0.95597,0.852383
52, 4.75, 2.57867,0.319934,-0.207136,315.183,1.46248,0.160901,0.631324,0.95597,0.631324,0.95597,0.852383
53, 4.75, 2.57867,0.319934,-0.207136,323.81,1.64221,0.180921,0.631324,0.95597,0.631324,0.95597,0.852383
54, 4.75, 2.57867,0.319934,-0.207136,331.983,2.01234,0.219433,0.631324,0.95597,0.631324,0.95597,0.852383
55, 4.75, 2.57867,0.319934,-0.207136,329.839,2.16864,0.237999,0.631324,0.95597,0.631324,0.95597,0.852383
56, 4.75, 2.57867,0.319934,-0.207136,341.354,2.65671,0.292689,0.631324,0.95597,0.631324,0.95597,0.852383
57, 4.75, 2.57867,0.319934,-0.207136,348.2,4.25004,0.467828,0.631324,0.95597,0.631324,0.95597,0.852383
58, 4.75, 2.57867,0.319934,-0.207136,352.511,4.20503,0.461425,0.631324,0.95597,0.631324,0.95597,0.852383
59, 4.75, 2.57867,0.319934,-0.207136,360.589,4.2655,0.469356,0.631324,0.95597,0.631324,0.95597,0.852383
0, 4.75, 2.18733,0.309525,-0.200708,8.12902,0.850574,0.0934938,0.631324,0.95597,0.631324,0.95597,0.852383
1, 4.75, 2.18733,0.309525,-0.200708,13.2886,0.985677,0.107973,0.631324,0.95597,0.631324,0.95597,0.852383
2, 4.75, 2.18733,0.309525,-0.200708,20.1251,0.908292,0.101282,0.631324,0.95597,0.631324,0.95597,0.852383
3, 4.75, 2.18733,0.309525,-0.200708,23.0017,0.750896,0.0808067,0.631324,0.95597,0.631324,0.95597,0.852383
4, 4.75, 2.18733,0.309525,-0.200708,26.8768,0.713334,0.0771928,0.631324,0.95597,0.631324,0.95597,0.852383
5, 4.75, 2.18733,0.309525,-0.200708,33.5873,0.803396,0.0891755,0.631324,0.95597,0.631324,0.95597,0.852383
6, 4.75, 2.18733,0.309525,-0.200708,41.0777,0.570808,0.0613179,0.631324,0.95597,0.631324,0.95597,0.852383
7, 4.75, 2.18733,0.309525,-0.200708,48.7218,0.522323,0.0561186,0.631324,0.95597,0.631324,0.95597,0.852383
8, 4.75, 2.18733,0.309525,-0.200708,52.6609,0.558024,0.0606833,0.631324,0.95597,0.631324,0.95597,0.852383
9, 4.75, 2.18733,0.309525,-0.200708,56.2125,0.445352,0.0472211,0.631324,0.95597,0.631324,0.95597,0.852383
10, 4.75, 2.18733,0.309525,-0.200708,71.9011,0.365329,0.0411113,0.631324,0.95597,0.631324,0.95597,0.852383
11, 4.75, 2.18733,0.309525,-0.200708,68.8745,0.357242,0.0388689,0.631324,0.95597,0.631324,0.95597,0.852383
12, 4.75, 2.18733,0.309525,-0.200708,74.2204,0.265417,0.0272897,0.631324,0.95597,0.631324,0.95597,0.852383
13, 4.75, 2.18733,0.309525,-0.200708,81.026,0.282347,0.0315323,0.631324,0.95597,0.631324,0.95597,0.852383
14, 4.75, 2.18733,0.309525,-0.200708,84.2237,0.252913,0.0275945,0.631324,0.95597,0.631324,0.95597,0.852383
15, 4.75, 2.18733,0.309525,-0.200708,93.0333,0.22911,0.0247815,0.631324,0.95597,0.631324,0.95597,0.852383
