Index,k,QQ,x_b,t,phi_x,F,errF,F1,F2,ReH,ReE,ReHTilde
57, 4.75, 2.21495,0.327278,-0.200553,339.012,0.535052,0.0575152,0.677287,1.0538,0.677287,1.0538,0.908049
58, 4.75, 2.21495,0.327278,-0.200553,352.872,0.52604,0.0570677,0.677287,1.0538,0.677287,1.0538,0.908049
59, 4.75, 2.21495,0.327278,-0.200553,357.696,0.614382,0.0675823,0.677287,1.0538,0.677287,1.0538,0.908049
0, 4.75, 2.57867,0.319934,-0.171423,0.054498,2.69726,0.295504,0.677287,1.0538,0.677287,1.0538,0.908049
1, 4.75, 2.57867,0.319934,-0.171423,11.201,2.34073,0.258315,0.677287,1.0538,0.677287,1.0538,0.908049
2, 4.75, 2.57867,0.319934,-0.171423,12.8558,2.16685,0.238496,0.677287,1.0538,0.677287,1.0538,0.908049
3, 4.75, 2.57867,0.319934,-0.171423,26.0036,2.04323,0.226618,0.677287,1.0538,0.677287,1.0538,0.908049
4, 4.75, 2.57867,0.319934,-0.171423,26.0436,2.06633,0.228352,0.677287,1.0538,0.677287,1.0538,0.908049
5, 4.75, 2.57867,0.319934,-0.171423,34.6888,1.80472,0.199457,0.677287,1.0538,0.677287,1.0538,0.908049
6, 4.75, 2.57867,0.319934,-0.171423,39.3794,1.54313,0.168993,0.677287,1.0538,0.677287,1.0538,0.908049
7, 4.75, 2.57867,0.319934,-0.171423,48.3664,1.17553,0.129766,0.677287,1.0538,0.677287,1.0538,0.908049
8, 4.75, 2.57867,0.319934,-0.171423,51.2695,1.15126,0.127327,0.677287,1.0538,0.677287,1.0538,0.908049
9, 4.75, 2.57867,0.319934,-0.171423,56.5844,1.01755,0.113839,0.677287,1.0538,0.677287,1.0538,0.908049
10, 4.75, 2.57867,0.319934,-0.171423,60.477,1.01339,0.110999,0.677287,1.0538,0.677287,1.0538,0.908049
11, 4.75, 2.57867,0.319934,-0.171423,70.3587,0.853234,0.0932518,0.677287,1.0538,0.677287,1.0538,0.908049
12, 4.75, 2.57867,0.319934,-0.171423,75.7319,0.707204,0.0765898,0.677287,1.0538,0.677287,1.0538,0.908049
13, 4.75, 2.57867,0.319934,-0.171423,86.2588,0.614359,0.0689203,0.677287,1.0538,0.677287,1.0538,0.908049
14, 4.75, 2.57867,0.319934,-0.171423,87.5245,0.549284,0.0604128,0.677287,1.0538,0.677287,1.0538,0.908049
15, 4.75, 2.57867,0.319934,-0.171423,90.8885,0.561013,0.0607453,0.677287,1.0538,0.677287,1.0538,0.908049
16, 4.75, 2.57867,0.319934,-0.171423,99.6824,0.482209,0.052782,0.677287,1.0538,0.677287,1.0538,0.908049
17, 4.75, 2.57867,0.319934,-0.171423,107.669,0.450085,0.0487333,0.677287,1.0538,0.677287,1.0538,0.908049
18, 4.75, 2.57867,0.319934,-0.171423,112.429,0.484167,0.0539054,0.677287,1.0538,0.677287,1.0538,0.908049
19, 4.75, 2.57867,0.319934,-0.171423,118.135,0.442047,0.049299,0.677287,1.0538,0.677287,1.0538,0.908049
20, 4.75, 2.57867,0.319934,-0.171423,124.094,0.341953,0.0377291,0.677287,1.0538,0.677287,1.0538,0.908049
21, 4.75, 2.57867,0.319934,-0.171423,129.794,0.331514,0.0368071,0.677287,1.0538,0.677287,1.0538,0.908049
22, 4.75, 2.57867,0.319934,-0.171423,135.014,0.310964,0.0347389,0.677287,1.0538,0.677287,1.0538,0.908049
23, 4.75, 2.57867,0.319934,-0.171423,148.221,0.3745,0.0407714,0.677287,1.0538,0.677287,1.0538,0.908049
24, 4.75, 2.57867,0.319934,-0.171423,151.221,0.31774,0.0359922,0.677287,1.0538,0.677287,1.0538,0.908049
25, 4.75, 2.57867,0.319934,-0.171423,159.471,0.334504,0.0366211,0.677287,1.0538,0.677287,1.0538,0.908049
26, 4.75, 2.57867,0.319934,-0.171423,161.225,0.333285,0.0369798,0.677287,1.0538,0.677287,1.0538,0.908049
27, 4.75, 2.57867,0.319934,-0.171423,164.244,0.318472,0.0341355,0.677287,1.0538,0.677287,1.0538,0.908049
28, 4.75, 2.57867,0.319934,-0.171423,172.878,0.28682,0.0314352,0.677287,1.0538,0.677287,1.0538,0.908049
29, 4.75, 2.57867,0.319934,-0.171423,176.367,0.314349,0.0364167,0.677287,1.0538,0.677287,1.0538,0.908049
30, 4.75, 2.57867,0.319934,-0.171423,183.864,0.31769,0.0369904,0.677287,1.0538,0.677287,1.0538,0.908049
31, 4.75, 2.57867,0.319934,-0.171423,190.07,0.304183,0.0331066,0.677287,1.0538,0.677287,1.0538,0.908049
32, 4.75, 2.57867,0.319934,-0.171423,196.033,0.272783,0.0283807,0.677287,1.0538,0.677287,1.0538,0.908049
33, 4.75, 2.57867,0.319934,-0.171423,208.768,0.344538,0.0371702,0.677287,1.0538,0.677287,1.0538,0.908049
34, 4.75, 2.57867,0.319934,-0.171423,213.423,0.260045,0.0295884,0.677287,1.0538,0.677287,1.0538,0.908049
35, 4.75, 2.57867,0.319934,-0.171423,219.329,0.393503,0.0423865,0.677287,1.0538,0.677287,1.0538,0.908049
36, 4.75, 2.57867,0.319934,-0.171423,225.115,0.359613,0.039499,0.677287,1.0538,0.677287,1.0538,0.908049
37, 4.75, 2.57867,0.319934,-0.171423,227.949,0.333211,0.0355486,0.677287,1.0538,0.677287,1.0538,0.908049
38, 4.75, 2.57867,0.319934,-0.171423,231.873,0.343672,0.03792,0.677287,1.0538,0.677287,1.0538,0.908049
39, 4.75, 2.57867,0.319934,-0.171423,240.869,0.434257,0.0481205,0.677287,1.0538,0.677287,1.0538,0.908049
40, 4.75, 2.57867,0.319934,-0.171423,238.393,0.413074,0.0451595,0.677287,1.0538,0.677287,1.0538,0.908049
41, 4.75, 2.57867,0.319934,-0.171423,251.546,0.356923,0.0390747,0.677287,1.0538,0.677287,1.0538,0.908049
42, 4.75, 2.57867,0.319934,-0.171423,260.375,0.473877,0.0533153,0.677287,1.0538,0.677287,1.0538,0.908049
43, 4.75, 2.57867,0.319934,-0.171423,264.295,0.596785,0.0642656,0.677287,1.0538,0.677287,1.0538,0.908049
44, 4.75, 2.57867,0.319934,-0.171423,270.945,0.736677,0.0798236,0.677287,1.0538,0.677287,1.0538,0.908049
45, 4.75, 2.57867,0.319934,-0.171423,274.124,0.581921,0.0627354,0.677287,1.0538,0.677287,1.0538,0.908049
46, 4.75, 2.57867,0.319934,-0.171423,277.503,0.612449,0.0670964,0.677287,1.0538,0.677287,1.0538,0.908049
47, 4.75, 2.57867,0.319934,-0.171423,287.378,0.706105,0.0780004,0.677287,1.0538,0.677287,1.0538,0.908049
48, 4.75, 2.57867,0.319934,-0.171423,296.942,0.704522,0.0784768,0.677287,1.0538,0.677287,1.0538,0.908049
49, 4.75, 2.57867,0.319934,-0.171423,300.4,0.904994,0.0998739,0.677287,1.0538,0.677287,1.0538,0.908049
50, 4.75, 2.57867,0.319934,-0.171423,303.624,1.05039,0.116952,0.677287,1.0538,0.677287,1.0538,0.908049
51, 4.75, 2.57867,0.319934,-0.171423,310.638,1.22741,0.13432,0.677287,1.0538,0.677287,1.0538,0.908049
52, 4.75, 2.57867,0.319934,-0.171423,315.183,1.56346,0.172009,0.677287,1.0538,0.677287,1.0538,0.908049
53, 4.75, 2.57867,0.319934,-0.171423,323.81,1.60217,0.176518,0.677287,1.0538,0.677287,1.0538,0.908049
54, 4.75, 2.57867,0.319934,-0.171423,331.983,1.75948,0.191618,0.677287,1.0538,0.677287,1.0538,0.908049
55, 4.75, 2.57867,0.319934,-0.171423,329.839,1.9556,0.214565,0.677287,1.0538,0.677287,1.0538,0.908049
56, 4.75, 2.57867,0.319934,-0.171423,341.354,2.00556,0.221063,0.677287,1.0538,0.677287,1.0538,0.908049
57, 4.75, 2.57867,0.319934,-0.171423,348.2,2.89222,0.318468,0.677287,1.0538,0.677287,1.0538,0.908049
58, 4.75, 2.57867,0.319934,-0.171423,352.511,2.7188,0.29794,0.677287,1.0538,0.677287,1.0538,0.908049
59, 4.75, 2.57867,0.319934,-0.171423,360.589,2.65393,0.292083,0.677287,1.0538,0.677287,1.0538,0.908049
0, 4.75, 2.18733,0.309525,-0.166103,8.12902,0.754634,0.0829404,0.677287,1.0538,0.677287,1.0538,0.908049
1, 4.75, 2.18733,0.309525,-0.166103,13.2886,0.888618,0.0972962,0.677287,1.0538,0.677287,1.0538,0.908049
2, 4.75, 2.18733,0.309525,-0.166103,20.1251,0.843836,0.0941916,0.677287,1.0538,0.677287,1.0538,0.908049
3, 4.75, 2.18733,0.309525,-0.166103,23.0017,0.708017,0.0760899,0.677287,1.0538,0.677287,1.0538,0.908049
4, 4.75, 2.18733,0.309525,-0.166103,26.8768,0.687043,0.0743007,0.677287,1.0538,0.677287,1.0538,0.908049
5, 4.75, 2.18733,0.309525,-0.166103,33.5873,0.804212,0.0892654,0.677287,1.0538,0.677287,1.0538,0.908049
6, 4.75, 2.18733,0.309525,-0.166103,41.0777,0.596445,0.0641379,0.677287,1.0538,0.677287,1.0538,0.908049
7, 4.75, 2.18733,0.309525,-0.166103,48.7218,0.56873,0.0612234,0.677287,1.0538,0.677287,1.0538,0.908049
8, 4.75, 2.18733,0.309525,-0.166103,52.6609,0.619696,0.0674671,0.677287,1.0538,0.677287,1.0538,0.908049
9, 4.75, 2.18733,0.309525,-0.166103,56.2125,0.502935,0.0535552,0.677287,1.0538,0.677287,1.0538,0.908049
10, 4.75, 2.18733,0.309525,-0.166103,71.9011,0.439125,0.0492288,0.677287,1.0538,0.677287,1.0538,0.908049
11, 4.75, 2.18733,0.309525,-0.166103,68.8745,0.424885,0.0463095,0.677287,1.0538,0.677287,1.0538,0.908049
12, 4.75, 2.18733,0.309525,-0.166103,74.2204,0.321485,0.0334571,0.677287,1.0538,0.677287,1.0538,0.908049
13, 4.75, 2.18733,0.309525,-0.166103,81.026,0.349025,0.0388669,0.677287,1.0538,0.677287,1.0538,0.908049
14, 4.75, 2.18733,0.309525,-0.166103,84.2237,0.315319,0.0344591,0.677287,1.0538,0.677287,1.0538,0.908049
15, 4.75, 2.18733,0.309525,-0.166103,93.0333,0.291529,0.0316476,0.677287,1.0538,0.677287,1.0538,0.908049
16, 4.75, 2.18733,0.309525,-0.166103,109.423,0.222239,0.0246697,0.677287,1.0538,0.677287,1.0538,0.908049
17, 4.75, 2.18733,0.309525,-0.166103,103.78,0.250611,0.0276988,0.677287,1.0538,0.677287,1.0538,0.908049
18, 4.75, 2.18733,0.309525,-0.166103,111.436,0.201348,0.0214247,0.677287,1.0538,0.677287,1.0538,0.908049
19, 4.75, 2.18733,0.309525,-0.166103,116.553,0.220859,0.0236356,0.677287,1.0538,0.677287,1.0538,0.908049
20, 4.75, 2.18733,0.309525,-0.166103,126.954,0.198719,0.0218155,0.677287,1.0538,0.677287,1.0538,0.908049
21, 4.75, 2.18733,0.309525,-0.166103,131.786,0.207751,0.02315,0.677287,1.0538,0.677287,1.0538,0.908049
22, 4.75, 2.18733,0.309525,-0.166103,139.535,0.18371,0.0203889,0.677287,1.0538,0.677287,1.0538,0.908049
23, 4.75, 2.18733,0.309525,-0.166103,142.938,0.185001,0.0189206,0.677287,1.0538,0.677287,1.0538,0.908049
24, 4.75, 2.18733,0.309525,-0.166103,148.731,0.202824,0.0225891,0.677287,1.0538,0.677287,1.0538,0.908049
25, 4.75, 2.18733,0.309525,-0.166103,148.413,0.184175,0.020748,0.677287,1.0538,0.677287,1.0538,0.908049
26, 4.75, 2.18733,0.309525,-0.166103,161.632,0.170509,0.0184115,0.677287,1.0538,0.677287,1.0538,0.908049
27, 4.75, 2.18733,0.309525,-0.166103,166.566,0.14674,0.0156181,0.677287,1.0538,0.677287,1.0538,0.908049
28, 4.75, 2.18733,0.309525,-0.166103,174.479,0.168263,0.0184105,0.677287,1.0538,0.677287,1.0538,0.908049
29, 4.75, 2.18733,0.309525,-0.166103,174.602,0.187127,0.0201439,0.677287,1.0538,0.677287,1.0538,0.908049
30, 4.75, 2.18733,0.309525,-0.166103,186.556,0.177362,0.0191816,0.677287,1.0538,0.677287,1.0538,0.908049
31, 4.75, 2.18733,0.309525,-0.166103,190.752,0.166701,0.0175746,0.677287,1.0538,0.677287,1.0538,0.908049
32, 4.75, 2.18733,0.309525,-0.166103,200.46,0.165541,0.0186224,0.677287,1.0538,0.677287,1.0538,0.908049
33, 4.75, 2.18733,0.309525,-0.166103,199.818,0.186414,0.0200177,0.677287,1.0538,0.677287,1.0538,0.908049
34, 4.75, 2.18733,0.309525,-0.166103,204.474,0.178741,0.0203865,0.677287,1.0538,0.677287,1.0538,0.908049
35, 4.75, 2.18733,0.309525,-0.166103,216.595,0.193415,0.0218845,0.677287,1.0538,0.677287,1.0538,0.908049
36, 4.75, 2.18733,0.309525,-0.166103,224.84,0.182342,0.022971,0.677287,1.0538,0.677287,1.0538,0.908049
37, 4.75, 2.18733,0.309525,-0.166103,231.766,0.212854,0.0228068,0.677287,1.0538,0.677287,1.0538,0.908049
38, 4.75, 2.18733,0.309525,-0.166103,232.413,0.209113,0.0245719,0.677287,1.0538,0.677287,1.0538,0.908049
39, 4.75, 2.18733,0.309525,-0.166103,236.641,0.223326,0.0249078,0.677287,1.0538,0.677287,1.0538,0.908049
40, 4.75, 2.18733,0.309525,-0.166103,246.551,0.216346,0.0237751,0.677287,1.0538,0.677287,1.0538,0.908049
41, 4.75, 2.18733,0.309525,-0.166103,253.148,0.262912,0.0280984,0.677287,1.0538,0.677287,1.0538,0.908049
42, 4.75, 2.18733,0.309525,-0.166103,256.772,0.301801,0.0327306,0.677287,1.0538,0.677287,1.0538,0.908049
43, 4.75, 2.18733,0.309525,-0.166103,265.944,0.263811,0.0296636,0.677287,1.0538,0.677287,1.0538,0.908049
44, 4.75, 2.18733,0.309525,-0.166103,272.232,0.299901,0.0330845,0.677287,1.0538,0.677287,1.0538,0.908049
45, 4.75, 2.18733,0.309525,-0.166103,279.343,0.36129,0.0396121,0.677287,1.0538,0.677287,1.0538,0.908049
46, 4.75, 2.18733,0.309525,-0.166103,286.084,0.365293,0.0423776,0.677287,1.0538,0.677287,1.0538,0.908049
47, 4.75, 2.18733,0.309525,-0.166103,288.029,0.436275,0.0490176,0.677287,1.0538,0.677287,1.0538,0.908049
48, 4.75, 2.18733,0.309525,-0.166103,293.237,0.380796,0.0419571,0.677287,1.0538,0.677287,1.0538,0.908049
49, 4.75, 2.18733,0.309525,-0.166103,300.429,0.509716,0.0568257,0.677287,1.0538,0.677287,1.0538,0.908049
50, 4.75, 2.18733,0.309525,-0.166103,304.405,0.489178,0.0544847,0.677287,1.0538,0.677287,1.0538,0.908049
51, 4.75, 2.18733,0.309525,-0.166103,307.758,0.576807,0.0640095,0.677287,1.0538,0.677287,1.0538,0.908049
52, 4.75, 2.18733,0.309525,-0.166103,321.172,0.599648,0.0656607,0.677287,1.0538,0.677287,1.0538,0.908049
53, 4.75, 2.18733,0.309525,-0.166103,321.792,0.551538,0.0591526,0.677287,1.0538,0.677287,1.0538,0.908049
54, 4.75, 2.18733,0.309525,-0.166103,330.235,0.661624,0.0716897,0.677287,1.0538,0.677287,1.0538,0.908049
55, 4.75, 2.18733,0.309525,-0.166103,335.593,0.671623,0.0742213,0.677287,1.0538,0.677287,1.0538,0.908049
56, 4.75, 2.18733,0.309525,-0.166103,343.098,0.804892,0.0894117,0.677287,1.0538,0.677287,1.0538,0.908049
57, 4.75, 2.18733,0.309525,-0.166103,346.613,0.818571,0.0898647,0.677287,1.0538,0.677287,1.0538,0.908049
58, 4.75, 2.18733,0.309525,-0.166103,356.475,0.981966,0.109284,0.677287,1.0538,0.677287,1.0538,0.908049
59, 4.75, 2.18733,0.309525,-0.166103,356.044,0.800211,0.0871743,0.677287,1.0538,0.677287,1.0538,0.908049
0, 5.75, 1.75283,0.347765,-0.180023,3.89284,0.0934848,0.0110019,0.677287,1.0538,0.677287,1.0538,0.908049
1, 5.75, 1.75283,0.347765,-0.180023,10.7327,0.103774,0.0117597,0.677287,1.0538,0.677287,1.0538,0.908049
2, 5.75, 1.75283,0.347765,-0.180023,11.6695,0.0965937,0.00768748,0.677287,1.0538,0.677287,1.0538,0.908049
3, 5.75, 1.75283,0.347765,-0.180023,20.2818,0.0959882,0.0103102,0.677287,1.0538,0.677287,1.0538,0.908049
4, 5.75, 1.75283,0.347765,-0.180023,27.0325,0.0768978,0.00914524,0.677287,1.0538,0.677287,1.0538,0.908049
5, 5.75, 1.75283,0.347765,-0.180023,28.5325,0.083664,0.00718583,0.677287,1.0538,0.677287,1.0538,0.908049
6, 5.75, 1.75283,0.347765,-0.180023,39.5733,0.0809734,0.00862266,0.677287,1.0538,0.677287,1.0538,0.908049
7, 5.75, 1.75283,0.347765,-0.180023,46.282,0.0809656,0.0111324,0.677287,1.0538,0.677287,1.0538,0.908049
8, 5.75, 1.75283,0.347765,-0.180023,53.4434,0.0878482,0.0115594,0.677287,1.0538,0.677287,1.0538,0.908049
9, 5.75, 1.75283,0.347765,-0.180023,61.6608,0.0726268,0.00636959,0.677287,1.0538,0.677287,1.0538,0.908049
10, 5.75, 1.75283,0.347765,-0.180023,65.8672,0.0780588,0.00848722,0.677287,1.0538,0.677287,1.0538,0.908049
11, 5.75, 1.75283,0.347765,-0.180023,73.7734,0.0658012,0.00625489,0.677287,1.0538,0.677287,1.0538,0.908049
12, 5.75, 1.75283,0.347765,-0.180023,80.0161,0.0699434,0.00830234,0.677287,1.0538,0.677287,1.0538,0.908049
13, 5.75, 1.75283,0.347765,-0.180023,80.1072,0.0692578,0.00699467,0.677287,1.0538,0.677287,1.0538,0.908049
14, 5.75, 1.75283,0.347765,-0.180023,88.3639,0.0611775,0.00826688,0.677287,1.0538,0.677287,1.0538,0.908049
15, 5.75, 1.75283,0.347765,-0.180023,89.8902,0.0591279,0.00684282,0.677287,1.0538,0.677287,1.0538,0.908049
16, 5.75, 1.75283,0.347765,-0.180023,99.1204,0.0671456,0.00680981,0.677287,1.0538,0.677287,1.0538,0.908049
17, 5.75, 1.75283,0.347765,-0.180023,109.668,0.0503399,0.00449798,0.677287,1.0538,0.677287,1.0538,0.908049
18, 5.75, 1.75283,0.347765,-0.180023,116.432,0.0577452,0.00505338,0.677287,1.0538,0.677287,1.0538,0.908049
19, 5.75, 1.75283,0.347765,-0.180023,120.022,0.0654668,0.00700857,0.677287,1.0538,0.677287,1.0538,0.908049
20, 5.75, 1.75283,0.347765,-0.180023,123.194,0.0527188,0.00690188,0.677287,1.0538,0.677287,1.0538,0.908049
21, 5.75, 1.75283,0.347765,-0.180023,129.367,0.0651012,0.00663078,0.677287,1.0538,0.677287,1.0538,0.908049
22, 5.75, 1.75283,0.347765,-0.180023,133.513,0.0509079,0.00477485,0.677287,1.0538,0.677287,1.0538,0.908049
23, 5.75, 1.75283,0.347765,-0.180023,143.295,0.0529824,0.00432222,0.677287,1.0538,0.677287,1.0538,0.908049
24, 5.75, 1.75283,0.347765,-0.180023,149.499,0.0439686,0.00598955,0.677287,1.0538,0.677287,1.0538,0.908049
25, 5.75, 1.75283,0.347765,-0.180023,154.06,0.0570597,0.00679876,0.677287,1.0538,0.677287,1.0538,0.908049
26, 5.75, 1.75283,0.347765,-0.180023,157.457,0.0627698,0.00646008,0.677287,1.0538,0.677287,1.0538,0.908049
27, 5.75, 1.75283,0.347765,-0.180023,167.289,0.0500434,0.00519296,0.677287,1.0538,0.677287,1.0538,0.908049
28, 5.75, 1.75283,0.347765,-0.180023,177.416,0.0456033,0.00533165,0.677287,1.0538,0.677287,1.0538,0.908049
29, 5.75, 1.75283,0.347765,-0.180023,182.525,0.0465229,0.00425547,0.677287,1.0538,0.677287,1.0538,0.908049
30, 5.75, 1.75283,0.347765,-0.180023,185.644,0.0533272,0.00494407,0.677287,1.0538,0.677287,1.0538,0.908049
31, 5.75, 1.75283,0.347765,-0.180023,186.798,0.0474438,0.00695259,0.677287,1.0538,0.677287,1.0538,0.908049
32, 5.75, 1.75283,0.347765,-0.180023,197.674,0.0522071,0.00567713,0.677287,1.0538,0.677287,1.0538,0.908049
33, 5.75, 1.75283,0.347765,-0.180023,203.592,0.0502799,0.00819145,0.677287,1.0538,0.677287,1.0538,0.908049
34, 5.75, 1.75283,0.347765,-0.180023,209.389,0.0518682,0.00552652,0.677287,1.0538,0.677287,1.0538,0.908049
35, 5.75, 1.75283,0.347765,-0.180023,211.383,0.0416532,0.00568297,0.677287,1.0538,0.677287,1.0538,0.908049
36, 5.75, 1.75283,0.347765,-0.180023,216.059,0.0546259,0.00507167,0.677287,1.0538,0.677287,1.0538,0.908049
37, 5.75, 1.75283,0.347765,-0.180023,221.72,0.0572962,0.00622612,0.677287,1.0538,0.677287,1.0538,0.908049
38, 5.75, 1.75283,0.347765,-0.180023,233.978,0.0681965,0.00757482,0.677287,1.0538,0.677287,1.0538,0.908049
39, 5.75, 1.75283,0.347765,-0.180023,236.539,0.0584803,0.00657271,0.677287,1.0538,0.677287,1.0538,0.908049
40, 5.75, 1.75283,0.347765,-0.180023,246.499,0.0497447,0.00578904,0.677287,1.0538,0.677287,1.0538,0.908049
41, 5.75, 1.75283,0.347765,-0.180023,249.002,0.0540954,0.00661873,0.677287,1.0538,0.677287,1.0538,0.908049
42, 5.75, 1.75283,0.347765,-0.180023,254.913,0.0592845,0.0066796,0.677287,1.0538,0.677287,1.0538,0.908049
43, 5.75, 1.75283,0.347765,-0.180023,263.931,0.0596977,0.00590972,0.677287,1.0538,0.677287,1.0538,0.908049
44, 5.75, 1.75283,0.347765,-0.180023,267.58,0.0718659,0.00637169,0.677287,1.0538,0.677287,1.0538,0.908049
45, 5.75, 1.75283,0.347765,-0.180023,271.751,0.0626467,0.00620682,0.677287,1.0538,0.677287,1.0538,0.908049
46, 5.75, 1.75283,0.347765,-0.180023,284.316,0.0697665,0.00646151,0.677287,1.0538,0.677287,1.0538,0.908049
47, 5.75, 1.75283,0.347765,-0.180023,285.793,0.0723027,0.0081949,0.677287,1.0538,0.677287,1.0538,0.908049
48, 5.75, 1.75283,0.347765,-0.180023,291.464,0.0744825,0.00880086,0.677287,1.0538,0.677287,1.0538,0.908049
49, 5.75, 1.75283,0.347765,-0.180023,302.268,0.0726376,0.00862257,0.677287,1.0538,0.677287,1.0538,0.908049
50, 5.75, 1.75283,0.347765,-0.180023,300.208,0.0749165,0.00831682,0.677287,1.0538,0.677287,1.0538,0.908049
51, 5.75, 1.75283,0.347765,-0.180023,310.906,0.0803965,0.00940949,0.677287,1.0538,0.677287,1.0538,0.908049
52, 5.75, 1.75283,0.347765,-0.180023,314.243,0.0727333,0.00747237,0.677287,1.0538,0.677287,1.0538,0.908049
53, 5.75, 1.75283,0.347765,-0.180023,318.762,0.087339,0.00836724,0.677287,1.0538,0.677287,1.0538,0.908049
54, 5.75, 1.75283,0.347765,-0.180023,331.177,0.0861001,0.00924437,0.677287,1.0538,0.677287,1.0538,0.908049
55, 5.75, 1.75283,0.347765,-0.180023,336.775,0.0725458,0.00886184,0.677287,1.0538,0.677287,1.0538,0.908049
56, 5.75, 1.75283,0.347765,-0.180023,339.187,0.0986903,0.0111599,0.677287,1.0538,0.677287,1.0538,0.908049
57, 5.75, 1.75283,0.347765,-0.180023,346.985,0.0881328,0.00949457,0.677287,1.0538,0.677287,1.0538,0.908049
58, 5.75, 1.75283,0.347765,-0.180023,351.399,0.0996718,0.00984475,0.677287,1.0538,0.677287,1.0538,0.908049
59, 5.75, 1.75283,0.347765,-0.180023,352.78,0.079067,0.00835033,0.677287,1.0538,0.677287,1.0538,0.908049
0, 5.75, 1.72395,0.355194,-0.16996,4.6426,0.0677453,0.00738825,0.677287,1.0538,0.677287,1.0538,0.908049
1, 5.75, 1.72395,0.355194,-0.16996,8.23794,0.0677979,0.00662229,0.677287,1.0538,0.677287,1.0538,0.908049
2, 5.75, 1.72395,0.355194,-0.16996,16.5827,0.0667256,0.00527832,0.677287,1.0538,0.677287,1.0538,0.908049
3, 5.75, 1.72395,0.355194,-0.16996,25.8822,0.0635508,0.00802851,0.677287,1.0538,0.677287,1.0538,0.908049
4, 5.75, 1.72395,0.355194,-0.16996,28.7016,0.0576875,0.00537629,0.677287,1.0538,0.677287,1.0538,0.908049
5, 5.75, 1.72395,0.355194,-0.16996,32.1727,0.0729403,0.00891622,0.677287,1.0538,0.677287,1.0538,0.908049
6, 5.75, 1.72395,0.355194,-0.16996,45.6681,0.07157,0.00498841,0.677287,1.0538,0.677287,1.0538,0.908049
7, 5.75, 1.72395,0.355194,-0.16996,43.3469,0.0638406,0.00635367,0.677287,1.0538,0.677287,1.0538,0.908049
8, 5.75, 1.72395,0.355194,-0.16996,52.2394,0.0683343,0.00768516,0.677287,1.0538,0.677287,1.0538,0.908049
9, 5.75, 1.72395,0.355194,-0.16996,65.143,0.0673134,0.00683119,0.677287,1.0538,0.677287,1.0538,0.908049
10, 5.75, 1.72395,0.355194,-0.16996,61.9967,0.069743,0.00700497,0.677287,1.0538,0.677287,1.0538,0.908049
11, 5.75, 1.72395,0.355194,-0.16996,70.4787,0.0610824,0.00598778,0.677287,1.0538,0.677287,1.0538,0.908049
12, 5.75, 1.72395,0.355194,-0.16996,80.8149,0.0582316,0.00696572,0.677287,1.0538,0.677287,1.0538,0.908049
13, 5.75, 1.72395,0.355194,-0.16996,80.4632,0.0751032,0.00725346,0.677287,1.0538,0.677287,1.0538,0.908049
14, 5.75, 1.72395,0.355194,-0.16996,88.4559,0.0562902,0.00593935,0.677287,1.0538,0.677287,1.0538,0.908049
15, 5.75, 1.72395,0.355194,-0.16996,94.2397,0.0561564,0.0052145,0.677287,1.0538,0.677287,1.0538,0.908049
16, 5.75, 1.72395,0.355194,-0.16996,102.813,0.0591171,0.0053925,0.677287,1.0538,0.677287,1.0538,0.908049
17, 5.75, 1.72395,0.355194,-0.16996,104.386,0.0618854,0.00803391,0.677287,1.0538,0.677287,1.0538,0.908049
18, 5.75, 1.72395,0.355194,-0.16996,110.482,0.0575979,0.00671488,0.677287,1.0538,0.677287,1.0538,0.908049
19, 5.75, 1.72395,0.355194,-0.16996,121.919,0.051793,0.00526649,0.677287,1.0538,0.677287,1.0538,0.908049
20, 5.75, 1.72395,0.355194,-0.16996,133.172,0.0514913,0.00502425,0.677287,1.0538,0.677287,1.0538,0.908049
21, 5.75, 1.72395,0.355194,-0.16996,130.201,0.0531703,0.00638197,0.677287,1.0538,0.677287,1.0538,0.908049
22, 5.75, 1.72395,0.355194,-0.16996,131.35,0.0486696,0.00492526,0.677287,1.0538,0.677287,1.0538,0.908049
23, 5.75, 1.72395,0.355194,-0.16996,146.439,0.0634266,0.00600796,0.677287,1.0538,0.677287,1.0538,0.908049
24, 5.75, 1.72395,0.355194,-0.16996,152.361,0.0565792,0.00634884,0.677287,1.0538,0.677287,1.0538,0.908049
25, 5.75, 1.72395,0.355194,-0.16996,159.22,0.0593247,0.00552468,0.677287,1.0538,0.677287,1.0538,0.908049
26, 5.75, 1.72395,0.355194,-0.16996,162.463,0.0627553,0.00657732,0.677287,1.0538,0.677287,1.0538,0.908049
27, 5.75, 1.72395,0.355194,-0.16996,165.845,0.0507962,0.00526798,0.677287,1.0538,0.677287,1.0538,0.908049
28, 5.75, 1.72395,0.355194,-0.16996,169.231,0.0481993,0.00300756,0.677287,1.0538,0.677287,1.0538,0.908049
29, 5.75, 1.72395,0.355194,-0.16996,183.277,0.0556104,0.00639118,0.677287,1.0538,0.677287,1.0538,0.908049
30, 5.75, 1.72395,0.355194,-0.16996,182.385,0.0570362,0.00686198,0.677287,1.0538,0.677287,1.0538,0.908049
31, 5.75, 1.72395,0.355194,-0.16996,188.004,0.059821,0.00735059,0.677287,1.0538,0.677287,1.0538,0.908049
32, 5.75, 1.72395,0.355194,-0.16996,194.934,0.0515856,0.00696937,0.677287,1.0538,0.677287,1.0538,0.908049
