Index,k,QQ,x_b,t,phi_x,F,errF,F1,F2,ReH,ReE,ReHTilde
8, 3.75, 2.03646,0.415563,-0.373495,87.0945,0.0659269,0.00744991,0.505418,0.700131,0.505418,0.700131,0.694064
9, 3.75, 2.03646,0.415563,-0.373495,90.7316,0.0601362,0.0083781,0.505418,0.700131,0.505418,0.700131,0.694064
10, 3.75, 2.03646,0.415563,-0.373495,103.14,0.051682,0.00659276,0.505418,0.700131,0.505418,0.700131,0.694064
11, 3.75, 2.03646,0.415563,-0.373495,115.009,0.0563796,0.00598073,0.505418,0.700131,0.505418,0.700131,0.694064
12, 3.75, 2.03646,0.415563,-0.373495,123.607,0.0426194,0.00534961,0.505418,0.700131,0.505418,0.700131,0.694064
13, 3.75, 2.03646,0.415563,-0.373495,136.708,0.0397517,0.0015368,0.505418,0.700131,0.505418,0.700131,0.694064
14, 3.75, 2.03646,0.415563,-0.373495,144.413,0.046184,0.00611668,0.505418,0.700131,0.505418,0.700131,0.694064
15, 3.75, 2.03646,0.415563,-0.373495,155.154,0.0337673,0.00343891,0.505418,0.700131,0.505418,0.700131,0.694064
16, 3.75, 2.03646,0.415563,-0.373495,168.805,0.036588,0.00468426,0.505418,0.700131,0.505418,0.700131,0.694064
17, 3.75, 2.03646,0.415563,-0.373495,173.079,0.0400987,0.00543242,0.505418,0.700131,0.505418,0.700131,0.694064
18, 3.75, 2.03646,0.415563,-0.373495,185.823,0.0411554,0.00199881,0.505418,0.700131,0.505418,0.700131,0.694064
19, 3.75, 2.03646,0.415563,-0.373495,191.352,0.0424058,0.00515156,0.505418,0.700131,0.505418,0.700131,0.694064
20, 3.75, 2.03646,0.415563,-0.373495,204.217,0.0458804,0.00486544,0.505418,0.700131,0.505418,0.700131,0.694064
21, 3.75, 2.03646,0.415563,-0.373495,218.476,0.047526,0.00622765,0.505418,0.700131,0.505418,0.700131,0.694064
22, 3.75, 2.03646,0.415563,-0.373495,226.586,0.0453374,0.00466,0.505418,0.700131,0.505418,0.700131,0.694064
23, 3.75, 2.03646,0.415563,-0.373495,230.725,0.0435022,0.00760269,0.505418,0.700131,0.505418,0.700131,0.694064
24, 3.75, 2.03646,0.415563,-0.373495,243.508,0.0513941,0.00428396,0.505418,0.700131,0.505418,0.700131,0.694064
25, 3.75, 2.03646,0.415563,-0.373495,258.693,0.0558841,0.00538348,0.505418,0.700131,0.505418,0.700131,0.694064
26, 3.75, 2.03646,0.415563,-0.373495,259.826,0.0694014,0.00618079,0.505418,0.700131,0.505418,0.700131,0.694064
27, 3.75, 2.03646,0.415563,-0.373495,272.936,0.0664826,0.00670174,0.505418,0.700131,0.505418,0.700131,0.694064
28, 3.75, 2.03646,0.415563,-0.373495,285.457,0.0814996,0.00632571,0.505418,0.700131,0.505418,0.700131,0.694064
29, 3.75, 2.03646,0.415563,-0.373495,293.36,0.090087,0.0107576,0.505418,0.700131,0.505418,0.700131,0.694064
30, 3.75, 2.03646,0.415563,-0.373495,306.849,0.134278,0.0147856,0.505418,0.700131,0.505418,0.700131,0.694064
31, 3.75, 2.03646,0.415563,-0.373495,315.309,0.121314,0.0131648,0.505418,0.700131,0.505418,0.700131,0.694064
32, 3.75, 2.03646,0.415563,-0.373495,329.241,0.175775,0.0198959,0.505418,0.700131,0.505418,0.700131,0.694064
33, 3.75, 2.03646,0.415563,-0.373495,332.344,0.181087,0.0214701,0.505418,0.700131,0.505418,0.700131,0.694064
34, 3.75, 2.03646,0.415563,-0.373495,344.023,0.232133,0.0254422,0.505418,0.700131,0.505418,0.700131,0.694064
35, 3.75, 2.03646,0.415563,-0.373495,352.564,0.288348,0.0303406,0.505418,0.700131,0.505418,0.700131,0.694064
0, 4.75, 1.75283,0.347765,-0.16127,3.89284,0.174256,0.0198868,0.70236,1.10807,0.70236,1.10807,0.93795
1, 4.75, 1.75283,0.347765,-0.16127,14.7327,0.192531,0.0215229,0.70236,1.10807,0.70236,1.10807,0.93795
2, 4.75, 1.75283,0.347765,-0.16127,19.6695,0.177858,0.0166265,0.70236,1.10807,0.70236,1.10807,0.93795
3, 4.75, 1.75283,0.347765,-0.16127,32.2818,0.173847,0.0188747,0.70236,1.10807,0.70236,1.10807,0.93795
4, 4.75, 1.75283,0.347765,-0.16127,43.0325,0.136596,0.015712,0.70236,1.10807,0.70236,1.10807,0.93795
5, 4.75, 1.75283,0.347765,-0.16127,48.5325,0.146063,0.0140497,0.70236,1.10807,0.70236,1.10807,0.93795
6, 4.75, 1.75283,0.347765,-0.16127,63.5733,0.137718,0.0148646,0.70236,1.10807,0.70236,1.10807,0.93795
7, 4.75, 1.75283,0.347765,-0.16127,74.282,0.134793,0.0170534,0.70236,1.10807,0.70236,1.10807,0.93795
8, 4.75, 1.75283,0.347765,-0.16127,85.4434,0.143538,0.0176853,0.70236,1.10807,0.70236,1.10807,0.93795
9, 4.75, 1.75283,0.347765,-0.16127,97.6608,0.117061,0.0112574,0.70236,1.10807,0.70236,1.10807,0.93795
10, 4.75, 1.75283,0.347765,-0.16127,105.867,0.124246,0.0135679,0.70236,1.10807,0.70236,1.10807,0.93795
11, 4.75, 1.75283,0.347765,-0.16127,117.773,0.104409,0.0105018,0.70236,1.10807,0.70236,1.10807,0.93795
12, 4.75, 1.75283,0.347765,-0.16127,128.016,0.110973,0.0128157,0.70236,1.10807,0.70236,1.10807,0.93795
13, 4.75, 1.75283,0.347765,-0.16127,132.107,0.108637,0.0113264,0.70236,1.10807,0.70236,1.10807,0.93795
14, 4.75, 1.75283,0.347765,-0.16127,144.364,0.0972933,0.0122396,0.70236,1.10807,0.70236,1.10807,0.93795
15, 4.75, 1.75283,0.347765,-0.16127,149.89,0.0937724,0.0106537,0.70236,1.10807,0.70236,1.10807,0.93795
16, 4.75, 1.75283,0.347765,-0.16127,163.12,0.10955,0.0114742,0.70236,1.10807,0.70236,1.10807,0.93795
17, 4.75, 1.75283,0.347765,-0.16127,177.668,0.0855852,0.00837495,0.70236,1.10807,0.70236,1.10807,0.93795
18, 4.75, 1.75283,0.347765,-0.16127,188.432,0.101255,0.00983947,0.70236,1.10807,0.70236,1.10807,0.93795
19, 4.75, 1.75283,0.347765,-0.16127,196.022,0.117098,0.012688,0.70236,1.10807,0.70236,1.10807,0.93795
20, 4.75, 1.75283,0.347765,-0.16127,203.194,0.0962417,0.0116894,0.70236,1.10807,0.70236,1.10807,0.93795
21, 4.75, 1.75283,0.347765,-0.16127,213.367,0.123549,0.01306,0.70236,1.10807,0.70236,1.10807,0.93795
22, 4.75, 1.75283,0.347765,-0.16127,221.513,0.0996829,0.0101401,0.70236,1.10807,0.70236,1.10807,0.93795
23, 4.75, 1.75283,0.347765,-0.16127,235.295,0.110812,0.0106834,0.70236,1.10807,0.70236,1.10807,0.93795
24, 4.75, 1.75283,0.347765,-0.16127,245.499,0.0965867,0.0117775,0.70236,1.10807,0.70236,1.10807,0.93795
25, 4.75, 1.75283,0.347765,-0.16127,254.06,0.130703,0.0148995,0.70236,1.10807,0.70236,1.10807,0.93795
26, 4.75, 1.75283,0.347765,-0.16127,261.457,0.149142,0.0159611,0.70236,1.10807,0.70236,1.10807,0.93795
27, 4.75, 1.75283,0.347765,-0.16127,275.289,0.128046,0.0137733,0.70236,1.10807,0.70236,1.10807,0.93795
28, 4.75, 1.75283,0.347765,-0.16127,289.416,0.125386,0.0141078,0.70236,1.10807,0.70236,1.10807,0.93795
29, 4.75, 1.75283,0.347765,-0.16127,298.525,0.133483,0.0138211,0.70236,1.10807,0.70236,1.10807,0.93795
30, 4.75, 1.75283,0.347765,-0.16127,305.644,0.15785,0.0164416,0.70236,1.10807,0.70236,1.10807,0.93795
31, 4.75, 1.75283,0.347765,-0.16127,310.798,0.143499,0.0175187,0.70236,1.10807,0.70236,1.10807,0.93795
32, 4.75, 1.75283,0.347765,-0.16127,325.674,0.165514,0.0181409,0.70236,1.10807,0.70236,1.10807,0.93795
33, 4.75, 1.75283,0.347765,-0.16127,335.592,0.162703,0.020558,0.70236,1.10807,0.70236,1.10807,0.93795
34, 4.75, 1.75283,0.347765,-0.16127,345.389,0.169441,0.0184595,0.70236,1.10807,0.70236,1.10807,0.93795
35, 4.75, 1.75283,0.347765,-0.16127,351.383,0.136525,0.0161189,0.70236,1.10807,0.70236,1.10807,0.93795
0, 4.75, 1.72395,0.355194,-0.205368,4.6426,0.169211,0.0185494,0.631324,0.95597,0.631324,0.95597,0.852383
1, 4.75, 1.72395,0.355194,-0.205368,12.2379,0.166583,0.0174887,0.631324,0.95597,0.631324,0.95597,0.852383
2, 4.75, 1.72395,0.355194,-0.205368,24.5827,0.155202,0.0150107,0.631324,0.95597,0.631324,0.95597,0.852383
3, 4.75, 1.72395,0.355194,-0.205368,37.8822,0.135085,0.0158973,0.631324,0.95597,0.631324,0.95597,0.852383
4, 4.75, 1.72395,0.355194,-0.205368,44.7016,0.115878,0.0117772,0.631324,0.95597,0.631324,0.95597,0.852383
5, 4.75, 1.72395,0.355194,-0.205368,52.1727,0.137134,0.0159775,0.631324,0.95597,0.631324,0.95597,0.852383
6, 4.75, 1.72395,0.355194,-0.205368,69.6681,0.11525,0.00979323,0.631324,0.95597,0.631324,0.95597,0.852383
7, 4.75, 1.72395,0.355194,-0.205368,71.3469,0.100789,0.010418,0.631324,0.95597,0.631324,0.95597,0.852383
8, 4.75, 1.72395,0.355194,-0.205368,84.2394,0.0966409,0.0107989,0.631324,0.95597,0.631324,0.95597,0.852383
9, 4.75, 1.72395,0.355194,-0.205368,101.143,0.0841704,0.00868546,0.631324,0.95597,0.631324,0.95597,0.852383
10, 4.75, 1.72395,0.355194,-0.205368,101.997,0.0860848,0.00880258,0.631324,0.95597,0.631324,0.95597,0.852383
11, 4.75, 1.72395,0.355194,-0.205368,114.479,0.0699853,0.00696711,0.631324,0.95597,0.631324,0.95597,0.852383
12, 4.75, 1.72395,0.355194,-0.205368,128.815,0.0626401,0.00745065,0.631324,0.95597,0.631324,0.95597,0.852383
13, 4.75, 1.72395,0.355194,-0.205368,132.463,0.0792583,0.00771052,0.631324,0.95597,0.631324,0.95597,0.852383
14, 4.75, 1.72395,0.355194,-0.205368,144.456,0.0575276,0.00607546,0.631324,0.95597,0.631324,0.95597,0.852383
15, 4.75, 1.72395,0.355194,-0.205368,154.24,0.0564472,0.00524649,0.631324,0.95597,0.631324,0.95597,0.852383
16, 4.75, 1.72395,0.355194,-0.205368,166.813,0.0591507,0.00539619,0.631324,0.95597,0.631324,0.95597,0.852383
17, 4.75, 1.72395,0.355194,-0.205368,172.386,0.0617877,0.00802316,0.631324,0.95597,0.631324,0.95597,0.852383
18, 4.75, 1.72395,0.355194,-0.205368,182.482,0.058131,0.00677352,0.631324,0.95597,0.631324,0.95597,0.852383
19, 4.75, 1.72395,0.355194,-0.205368,197.919,0.0543314,0.00554571,0.631324,0.95597,0.631324,0.95597,0.852383
20, 4.75, 1.72395,0.355194,-0.205368,213.172,0.057267,0.00565958,0.631324,0.95597,0.631324,0.95597,0.852383
21, 4.75, 1.72395,0.355194,-0.205368,214.201,0.0590493,0.00702866,0.631324,0.95597,0.631324,0.95597,0.852383
22, 4.75, 1.72395,0.355194,-0.205368,219.35,0.0551944,0.005643,0.631324,0.95597,0.631324,0.95597,0.852383
23, 4.75, 1.72395,0.355194,-0.205368,238.439,0.080826,0.00792189,0.631324,0.95597,0.631324,0.95597,0.852383
24, 4.75, 1.72395,0.355194,-0.205368,248.361,0.077404,0.00863957,0.631324,0.95597,0.631324,0.95597,0.852383
25, 4.75, 1.72395,0.355194,-0.205368,259.22,0.0886053,0.00874555,0.631324,0.95597,0.631324,0.95597,0.852383
26, 4.75, 1.72395,0.355194,-0.205368,266.463,0.0997922,0.0106514,0.631324,0.95597,0.631324,0.95597,0.852383
27, 4.75, 1.72395,0.355194,-0.205368,273.845,0.0864339,0.00918812,0.631324,0.95597,0.631324,0.95597,0.852383
28, 4.75, 1.72395,0.355194,-0.205368,281.231,0.0880278,0.00738869,0.631324,0.95597,0.631324,0.95597,0.852383
29, 4.75, 1.72395,0.355194,-0.205368,299.277,0.121439,0.0136323,0.631324,0.95597,0.631324,0.95597,0.852383
30, 4.75, 1.72395,0.355194,-0.205368,302.385,0.128424,0.0147146,0.631324,0.95597,0.631324,0.95597,0.852383
31, 4.75, 1.72395,0.355194,-0.205368,312.004,0.147518,0.0169973,0.631324,0.95597,0.631324,0.95597,0.852383
32, 4.75, 1.72395,0.355194,-0.205368,322.934,0.139591,0.01665,0.631324,0.95597,0.631324,0.95597,0.852383
33, 4.75, 1.72395,0.355194,-0.205368,327.857,0.161642,0.0196619,0.631324,0.95597,0.631324,0.95597,0.852383
34, 4.75, 1.72395,0.355194,-0.205368,348.425,0.156899,0.0182348,0.631324,0.95597,0.631324,0.95597,0.852383
35, 4.75, 1.72395,0.355194,-0.205368,350.317,0.142624,0.0151704,0.631324,0.95597,0.631324,0.95597,0.852383
0, 4.75, 1.95045,0.334505,-0.269917,1.8259,0.342081,0.0360056,0.584465,0.858558,0.584465,0.858558,0.79447
1, 4.75, 1.95045,0.334505,-0.269917,18.5902,0.340964,0.0383521,0.584465,0.858558,0.584465,0.858558,0.79447
2, 4.75, 1.95045,0.334505,-0.269917,18.9513,0.273944,0.0308869,0.584465,0.858558,0.584465,0.858558,0.79447
3, 4.75, 1.95045,0.334505,-0.269917,38.0152,0.248387,0.0266955,0.584465,0.858558,0.584465,0.858558,0.79447
4, 4.75, 1.95045,0.334505,-0.269917,44.9261,0.209066,0.0237323,0.584465,0.858558,0.584465,0.858558,0.79447
5, 4.75, 1.95045,0.334505,-0.269917,52.067,0.192828,0.0214675,0.584465,0.858558,0.584465,0.858558,0.79447
6, 4.75, 1.95045,0.334505,-0.269917,71.1061,0.128516,0.0137767,0.584465,0.858558,0.584465,0.858558,0.79447
7, 4.75, 1.95045,0.334505,-0.269917,73.819,0.120184,0.0106407,0.584465,0.858558,0.584465,0.858558,0.79447
8, 4.75, 1.95045,0.334505,-0.269917,88.6616,0.085875,0.00899801,0.584465,0.858558,0.584465,0.858558,0.79447
9, 4.75, 1.95045,0.334505,-0.269917,95.4646,0.098981,0.0120312,0.584465,0.858558,0.584465,0.858558,0.79447
10, 4.75, 1.95045,0.334505,-0.269917,108.115,0.0770799,0.00697794,0.584465,0.858558,0.584465,0.858558,0.79447
11, 4.75, 1.95045,0.334505,-0.269917,109.169,0.0757324,0.0101083,0.584465,0.858558,0.584465,0.858558,0.79447
12, 4.75, 1.95045,0.334505,-0.269917,122.884,0.0744475,0.00843136,0.584465,0.858558,0.584465,0.858558,0.79447
13, 4.75, 1.95045,0.334505,-0.269917,135.021,0.0585701,0.00519473,0.584465,0.858558,0.584465,0.858558,0.79447
14, 4.75, 1.95045,0.334505,-0.269917,143.131,0.0588758,0.00630807,0.584465,0.858558,0.584465,0.858558,0.79447
15, 4.75, 1.95045,0.334505,-0.269917,153.321,0.0597574,0.00467693,0.584465,0.858558,0.584465,0.858558,0.79447
16, 4.75, 1.95045,0.334505,-0.269917,160.517,0.0517397,0.00446605,0.584465,0.858558,0.584465,0.858558,0.79447
17, 4.75, 1.95045,0.334505,-0.269917,177.607,0.0563198,0.0064227,0.584465,0.858558,0.584465,0.858558,0.79447
18, 4.75, 1.95045,0.334505,-0.269917,180.787,0.0591727,0.0063909,0.584465,0.858558,0.584465,0.858558,0.79447
19, 4.75, 1.95045,0.334505,-0.269917,195.561,0.0493966,0.00503915,0.584465,0.858558,0.584465,0.858558,0.79447
20, 4.75, 1.95045,0.334505,-0.269917,204.549,0.0531494,0.00453153,0.584465,0.858558,0.584465,0.858558,0.79447
21, 4.75, 1.95045,0.334505,-0.269917,217.7,0.0576491,0.00763546,0.584465,0.858558,0.584465,0.858558,0.79447
22, 4.75, 1.95045,0.334505,-0.269917,223.54,0.0626278,0.00806835,0.584465,0.858558,0.584465,0.858558,0.79447
23, 4.75, 1.95045,0.334505,-0.269917,228.574,0.053606,0.0071534,0.584465,0.858558,0.584465,0.858558,0.79447
24, 4.75, 1.95045,0.334505,-0.269917,246.873,0.0599529,0.00667187,0.584465,0.858558,0.584465,0.858558,0.79447
25, 4.75, 1.95045,0.334505,-0.269917,252.834,0.0820205,0.00811166,0.584465,0.858558,0.584465,0.858558,0.79447
26, 4.75, 1.95045,0.334505,-0.269917,266.589,0.0882342,0.00907468,0.584465,0.858558,0.584465,0.858558,0.79447
27, 4.75, 1.95045,0.334505,-0.269917,275.664,0.0943875,0.0108543,0.584465,0.858558,0.584465,0.858558,0.79447
28, 4.75, 1.95045,0.334505,-0.269917,278.329,0.0957464,0.0109562,0.584465,0.858558,0.584465,0.858558,0.79447
29, 4.75, 1.95045,0.334505,-0.269917,295.022,0.148499,0.015997,0.584465,0.858558,0.584465,0.858558,0.79447
30, 4.75, 1.95045,0.334505,-0.269917,308.333,0.169673,0.0171844,0.584465,0.858558,0.584465,0.858558,0.79447
31, 4.75, 1.95045,0.334505,-0.269917,312.086,0.165812,0.018035,0.584465,0.858558,0.584465,0.858558,0.79447
32, 4.75, 1.95045,0.334505,-0.269917,320.513,0.231278,0.0275708,0.584465,0.858558,0.584465,0.858558,0.79447
33, 4.75, 1.95045,0.334505,-0.269917,338.41,0.31252,0.0343249,0.584465,0.858558,0.584465,0.858558,0.79447
34, 4.75, 1.95045,0.334505,-0.269917,344.054,0.376486,0.040508,0.584465,0.858558,0.584465,0.858558,0.79447
35, 4.75, 1.95045,0.334505,-0.269917,353.13,0.352471,0.0380886,0.584465,0.858558,0.584465,0.858558,0.79447
0, 4.75, 1.95072,0.360829,-0.27869,5.95787,0.164451,0.0174152,0.543877,0.776237,0.543877,0.776237,0.743344
1, 4.75, 1.95072,0.360829,-0.27869,12.1217,0.191393,0.0211597,0.543877,0.776237,0.543877,0.776237,0.743344
2, 4.75, 1.95072,0.360829,-0.27869,23.9987,0.15164,0.0179989,0.543877,0.776237,0.543877,0.776237,0.743344
3, 4.75, 1.95072,0.360829,-0.27869,40.2997,0.136481,0.0151222,0.543877,0.776237,0.543877,0.776237,0.743344
4, 4.75, 1.95072,0.360829,-0.27869,41.8203,0.103975,0.0111797,0.543877,0.776237,0.543877,0.776237,0.743344
5, 4.75, 1.95072,0.360829,-0.27869,53.9059,0.104563,0.00938212,0.543877,0.776237,0.543877,0.776237,0.743344
6, 4.75, 1.95072,0.360829,-0.27869,62.4325,0.0799799,0.00855838,0.543877,0.776237,0.543877,0.776237,0.743344
7, 4.75, 1.95072,0.360829,-0.27869,80.0318,0.0677156,0.00896828,0.543877,0.776237,0.543877,0.776237,0.743344
8, 4.75, 1.95072,0.360829,-0.27869,83.8998,0.059552,0.00767454,0.543877,0.776237,0.543877,0.776237,0.743344
9, 4.75, 1.95072,0.360829,-0.27869,92.5265,0.055254,0.0070476,0.543877,0.776237,0.543877,0.776237,0.743344
10, 4.75, 1.95072,0.360829,-0.27869,105.788,0.0517174,0.00354664,0.543877,0.776237,0.543877,0.776237,0.743344
11, 4.75, 1.95072,0.360829,-0.27869,117.018,0.0554862,0.00531761,0.543877,0.776237,0.543877,0.776237,0.743344
12, 4.75, 1.95072,0.360829,-0.27869,126.162,0.0478555,0.00467632,0.543877,0.776237,0.543877,0.776237,0.743344
13, 4.75, 1.95072,0.360829,-0.27869,135.02,0.0376192,0.0033712,0.543877,0.776237,0.543877,0.776237,0.743344
14, 4.75, 1.95072,0.360829,-0.27869,146.284,0.0366928,0.00699657,0.543877,0.776237,0.543877,0.776237,0.743344
15, 4.75, 1.95072,0.360829,-0.27869,158.587,0.0433394,0.00324031,0.543877,0.776237,0.543877,0.776237,0.743344
16, 4.75, 1.95072,0.360829,-0.27869,158.254,0.0405372,0.00431022,0.543877,0.776237,0.543877,0.776237,0.743344
17, 4.75, 1.95072,0.360829,-0.27869,173.357,0.0463026,0.00692575,0.543877,0.776237,0.543877,0.776237,0.743344
18, 4.75, 1.95072,0.360829,-0.27869,189.827,0.0326916,0.00377818,0.543877,0.776237,0.543877,0.776237,0.743344
19, 4.75, 1.95072,0.360829,-0.27869,195.411,0.0306514,0.0044571,0.543877,0.776237,0.543877,0.776237,0.743344
20, 4.75, 1.95072,0.360829,-0.27869,199.502,0.0366995,0.00383912,0.543877,0.776237,0.543877,0.776237,0.743344
21, 4.75, 1.95072,0.360829,-0.27869,215.221,0.0428461,0.00576586,0.543877,0.776237,0.543877,0.776237,0.743344
22, 4.75, 1.95072,0.360829,-0.27869,220.237,0.0377145,0.00408162,0.543877,0.776237,0.543877,0.776237,0.743344
23, 4.75, 1.95072,0.360829,-0.27869,235.785,0.0480513,0.00388381,0.543877,0.776237,0.543877,0.776237,0.743344
24, 4.75, 1.95072,0.360829,-0.27869,242.478,0.042059,0.00409847,0.543877,0.776237,0.543877,0.776237,0.743344
25, 4.75, 1.95072,0.360829,-0.27869,253.963,0.0574549,0.00591823,0.543877,0.776237,0.543877,0.776237,0.743344
26, 4.75, 1.95072,0.360829,-0.27869,267.974,0.0662447,0.00792123,0.543877,0.776237,0.543877,0.776237,0.743344
27, 4.75, 1.95072,0.360829,-0.27869,275.13,0.0632667,0.00423096,0.543877,0.776237,0.543877,0.776237,0.743344
28, 4.75, 1.95072,0.360829,-0.27869,287.123,0.0758037,0.00992489,0.543877,0.776237,0.543877,0.776237,0.743344
29, 4.75, 1.95072,0.360829,-0.27869,294.804,0.0971411,0.010884,0.543877,0.776237,0.543877,0.776237,0.743344
30, 4.75, 1.95072,0.360829,-0.27869,309.01,0.108825,0.013667,0.543877,0.776237,0.543877,0.776237,0.743344
31, 4.75, 1.95072,0.360829,-0.27869,311.885,0.123592,0.0129993,0.543877,0.776237,0.543877,0.776237,0.743344
32, 4.75, 1.95072,0.360829,-0.27869,323.959,0.114575,0.0138714,0.543877,0.776237,0.543877,0.776237,0.743344
33, 4.75, 1.95072,0.360829,-0.27869,339.853,0.167639,0.0192719,0.543877,0.776237,0.543877,0.776237,0.743344
34, 4.75, 1.95072,0.360829,-0.27869,342.83,0.163387,0.0163237,0.543877,0.776237,0.543877,0.776237,0.743344
35, 4.75, 1.95072,0.360829,-0.27869,357.788,0.164513,0.018096,0.543877,0.776237,0.543877,0.776237,0.743344
0, 4.75, 1.74013,0.435095,-0.380868,3.89403,0.0504283,0.00610535,0.505418,0.700131,0.505418,0.700131,0.694064
1, 4.75, 1.74013,0.435095,-0.380868,19.8918,0.0507737,0.00577423,0.505418,0.700131,0.505418,0.700131,0.694064
2, 4.75, 1.74013,0.435095,-0.380868,26.982,0.0532161,0.00396948,0.505418,0.700131,0.505418,0.700131,0.694064
3, 4.75, 1.74013,0.435095,-0.380868,36.2912,0.0389579,0.00433465,0.505418,0.700131,0.505418,0.700131,0.694064
4, 4.75, 1.74013,0.435095,-0.380868,43.3179,0.0505985,0.00609486,0.505418,0.700131,0.505418,0.700131,0.694064
5, 4.75, 1.74013,0.435095,-0.380868,54.6188,0.0367337,0.00352396,0.505418,0.700131,0.505418,0.700131,0.694064
6, 4.75, 1.74013,0.435095,-0.380868,63.0519,0.0387575,0.00440708,0.505418,0.700131,0.505418,0.700131,0.694064
7, 4.75, 1.74013,0.435095,-0.380868,74.2755,0.0399487,0.00479113,0.505418,0.700131,0.505418,0.700131,0.694064
8, 4.75, 1.74013,0.435095,-0.380868,83.7619,0.0344902,0.00424547,0.505418,0.700131,0.505418,0.700131,0.694064
9, 4.75, 1.74013,0.435095,-0.380868,96.448,0.0302995,0.00407873,0.505418,0.700131,0.505418,0.700131,0.694064
10, 4.75, 1.74013,0.435095,-0.380868,103.657,0.0232905,0.00251324,0.505418,0.700131,0.505418,0.700131,0.694064
11, 4.75, 1.74013,0.435095,-0.380868,115.758,0.0292913,0.00379974,0.505418,0.700131,0.505418,0.700131,0.694064
12, 4.75, 1.74013,0.435095,-0.380868,124.602,0.0225405,0.00224555,0.505418,0.700131,0.505418,0.700131,0.694064
13, 4.75, 1.74013,0.435095,-0.380868,131.823,0.027111,0.00323849,0.505418,0.700131,0.505418,0.700131,0.694064
14, 4.75, 1.74013,0.435095,-0.380868,142.812,0.0249287,0.00166578,0.505418,0.700131,0.505418,0.700131,0.694064
15, 4.75, 1.74013,0.435095,-0.380868,152.443,0.0234536,0.0026306,0.505418,0.700131,0.505418,0.700131,0.694064
16, 4.75, 1.74013,0.435095,-0.380868,165.612,0.0252193,0.00394719,0.505418,0.700131,0.505418,0.700131,0.694064
17, 4.75, 1.74013,0.435095,-0.380868,174.226,0.0222067,0.00322312,0.505418,0.700131,0.505418,0.700131,0.694064
18, 4.75, 1.74013,0.435095,-0.380868,186.832,0.0255959,0.00390889,0.505418,0.700131,0.505418,0.700131,0.694064
19, 4.75, 1.74013,0.435095,-0.380868,190.629,0.0227971,0.00243234,0.505418,0.700131,0.505418,0.700131,0.694064
20, 4.75, 1.74013,0.435095,-0.380868,209.631,0.022955,0.00144358,0.505418,0.700131,0.505418,0.700131,0.694064
21, 4.75, 1.74013,0.435095,-0.380868,211.828,0.0241699,0.00224398,0.505418,0.700131,0.505418,0.700131,0.694064
22, 4.75, 1.74013,0.435095,-0.380868,232.363,0.0258504,0.00294623,0.505418,0.700131,0.505418,0.700131,0.694064
23, 4.75, 1.74013,0.435095,-0.380868,239.819,0.0252495,0.0027827,0.505418,0.700131,0.505418,0.700131,0.694064
24, 4.75, 1.74013,0.435095,-0.380868,245.518,0.0235461,0.00227848,0.505418,0.700131,0.505418,0.700131,0.694064
25, 4.75, 1.74013,0.435095,-0.380868,255.175,0.032897,0.00427394,0.505418,0.700131,0.505418,0.700131,0.694064
26, 4.75, 1.74013,0.435095,-0.380868,260.826,0.0328529,0.00397736,0.505418,0.700131,0.505418,0.700131,0.694064
27, 4.75, 1.74013,0.435095,-0.380868,273.758,0.029948,0.00455289,0.505418,0.700131,0.505418,0.700131,0.694064
28, 4.75, 1.74013,0.435095,-0.380868,283.192,0.0333433,0.00369353,0.505418,0.700131,0.505418,0.700131,0.694064
29, 4.75, 1.74013,0.435095,-0.380868,290.732,0.0390221,0.00465231,0.505418,0.700131,0.505418,0.700131,0.694064
30, 4.75, 1.74013,0.435095,-0.380868,303.655,0.0435575,0.00454583,0.505418,0.700131,0.505418,0.700131,0.694064
31, 4.75, 1.74013,0.435095,-0.380868,315.064,0.0476272,0.00435312,0.505418,0.700131,0.505418,0.700131,0.694064
32, 4.75, 1.74013,0.435095,-0.380868,320.845,0.0387429,0.00376401,0.505418,0.700131,0.505418,0.700131,0.694064
33, 4.75, 1.74013,0.435095,-0.380868,334.416,0.0505701,0.00734045,0.505418,0.700131,0.505418,0.700131,0.694064
34, 4.75, 1.74013,0.435095,-0.380868,345.779,0.0661284,0.00816207,0.505418,0.700131,0.505418,0.700131,0.694064
35, 4.75, 1.74013,0.435095,-0.380868,351.1,0.049692,0.0052479,0.505418,0.700131,0.505418,0.700131,0.694064
0, 4.75, 2.73187,0.347235,-0.190162,4.30017,0.963154,0.105213,0.697225,1.09691,0.697225,1.09691,0.931853
1, 4.75, 2.73187,0.347235,-0.190162,14.2146,0.888014,0.0991837,0.697225,1.09691,0.697225,1.09691,0.931853
2, 4.75, 2.73187,0.347235,-0.190162,32.1722,0.759286,0.0829959,0.697225,1.09691,0.697225,1.09691,0.931853
3, 4.75, 2.73187,0.347235,-0.190162,37.58,0.795361,0.0883491,0.697225,1.09691,0.697225,1.09691,0.931853
4, 4.75, 2.73187,0.347235,-0.190162,47.9935,0.633203,0.0704474,0.697225,1.09691,0.697225,1.09691,0.931853
5, 4.75, 2.73187,0.347235,-0.190162,53.0776,0.513428,0.056391,0.697225,1.09691,0.697225,1.09691,0.931853
6, 4.75, 2.73187,0.347235,-0.190162,63.6824,0.493186,0.0547895,0.697225,1.09691,0.697225,1.09691,0.931853
